Id,Title,FavoriteCount,ViewCount,tag1,Tag2,Tag3,Tag4,isProblematic
"=HYPERLINK(""https://stackoverflow.com/q/45767036"", ""45767036"")",How to apply transformers and/or binding expressions to the data in a table?,,575,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45772221"", ""45772221"")",Nodemailer with ZOHO mail,,4496,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45802802"", ""45802802"")",Setting PowerApps CustomConnector to OAuth2/AzureAD,,704,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45805113"", ""45805113"")",Completely lost when it comes to using the DrivePicker widget,,276,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45817120"", ""45817120"")",Sharepoint / Intranet access to database,,166,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45822590"", ""45822590"")",Get custom fields from the directoy,,228,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45824743"", ""45824743"")","Zoho Bill ""tax_type"" field on REST endpoint",,52,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45827341"", ""45827341"")",Insert form shifts to the left after running the AMU.loadRecordByKey function,,57,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45830273"", ""45830273"")",Google Appmaker selectedRow,1.0,1134,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45834435"", ""45834435"")",<ui:inputText> keyup returns incorrect value (one less),1.0,3370,Tutorial [How to do this ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/45842944"", ""45842944"")",Images as buttons google app maker,,249,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45846521"", ""45846521"")",Unable to send mail using zoho smtp server,,589,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45853491"", ""45853491"")",ZOHO CRM - How to find and merge all the duplicate records in bulk?,,123,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45874369"", ""45874369"")",unable to parse xml data when description is large,,27,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45875383"", ""45875383"")",How to access page fragment custom properties programmatically?,,867,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45896488"", ""45896488"")","python 2 code VS python 3 ,zoho crm api",,112,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45901296"", ""45901296"")","How to express ""or"" in a model Query?",,459,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45909358"", ""45909358"")",How to create a rest api in app maker?,1.0,1166,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45921253"", ""45921253"")",Have an extra required error validation I can't figure out where it comes from...can't submit,,56,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45928071"", ""45928071"")",Open Activities - New Event - Zoho CRM API,,253,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45931378"", ""45931378"")",Cannot validate on saving new record,,115,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45933300"", ""45933300"")",How to connect PowerApps with AzureAD,,3160,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45941854"", ""45941854"")",Google App maker debugging,,1206,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45949757"", ""45949757"")",How to integrate Zoho Crm with twilio using Php,,137,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45954124"", ""45954124"")",Google App Maker how to save and update records?,,1920,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45955538"", ""45955538"")",Workaround for CSS variables in IE?,8.0,36486,General programming query [JSON to CSV/excel],,,,
"=HYPERLINK(""https://stackoverflow.com/q/45963371"", ""45963371"")",Google App maker Drive picker,,655,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45967361"", ""45967361"")",Leaflet Map in Lightning component on account page,,1277,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45975826"", ""45975826"")",Google App maker grouping in list view,,85,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45978094"", ""45978094"")",Google App maker drive picker attachments,,295,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45980951"", ""45980951"")",Google App Maker how to apply custom data validation,1.0,1099,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45993730"", ""45993730"")",Send mail with zoho smtp server in codeigniter from Google app engine,,610,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/45996851"", ""45996851"")",Google app maker Side bar or menu bar,,836,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46001148"", ""46001148"")",Google App maker list view filtering,,2140,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46016491"", ""46016491"")",Validate visual flow screen fields using 3rd part javascript library,,78,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46016758"", ""46016758"")",Google App maker List view grouping,,370,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46038130"", ""46038130"")",Event Listener for App Maker Text Editor Widget,,325,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46041253"", ""46041253"")",Saving to specific folder with Drive Picker,,159,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46057517"", ""46057517"")",Google App maker user picker validation,,818,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46058660"", ""46058660"")",Validate Structure Mandatory Attributes in OutSystems,,437,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46058884"", ""46058884"")",How do I just reference the Body field in a record?,,49,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46060441"", ""46060441"")",Google app maker Loading image,,228,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46061585"", ""46061585"")",Get a Google App Make application open to not only a specific page but also a specific record?,1.0,339,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46065546"", ""46065546"")",Error: Lookups on activites must have a unique domain,,1944,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46067509"", ""46067509"")",Google App maker record key value,,781,General programming query [JSON to CSV/excel],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46067552"", ""46067552"")",How to Identify Elements in Salesforce Lightning for Selenium,,2032,General programming query [JSON to CSV/excel],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46077840"", ""46077840"")",Google App maker multiple transformers,,190,Data binding,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46088465"", ""46088465"")",Google Appmaker: Update form based on selected dropdown option,2.0,1813,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46090082"", ""46090082"")",Refresh UI component on DB update,1.0,232,Tutorial [How to do this ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46124156"", ""46124156"")","""Drive Table internal error. Request is too large"" as loading data into an app maker deployment",,70,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46144718"", ""46144718"")",Google App maker date filtering,,479,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46158698"", ""46158698"")",Google App maker dropdown null item name,,522,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46171283"", ""46171283"")",nodemailer and zoho email issue '530 Must issue a STARTTLS command first.',1.0,1793,Email configuration [SMTP Authentication],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46193704"", ""46193704"")",Using JSignature to return strokes,,185,Tutorial [How to do this ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46195839"", ""46195839"")",Google App Maker driver picker files,,498,Queries on Platform [plaform comparision | platform features],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46206200"", ""46206200"")",Move record from one data model to another with a button,,88,UI customization [Design flexibility|  UI Overflow| Show/Hide Component|],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46206207"", ""46206207"")",How to setup people viewer,,73,Tutorial [How to do this ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46211514"", ""46211514"")",Integrating Cordova plugin in Outsystems,,791,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46226398"", ""46226398"")",Pulling date data with onclick var,,213,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46227182"", ""46227182"")",Deleting all entered data in a datastore in AppMaker,,714,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46236405"", ""46236405"")",Performance server scripting,,162,General programming query [JSON to CSV/excel],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46238759"", ""46238759"")",Convert Postman call into normal API call,,296,General query [HTTP error header message  explanation | Feature usage query | Learning curve],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46241015"", ""46241015"")",How to create a record on Zoho CRM through API (insertRecords method),,461,Documentation [incorrent| incomplete| ambiguous| Ambiguous sample code integration],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46250017"", ""46250017"")",Login to PowerApps using Sharepoint Credentials,,1292,General query [HTTP error header message  explanation | Feature usage query | Learning curve],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46257017"", ""46257017"")",How to do logic based on radio button in Google App Maker,,400,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46271988"", ""46271988"")",Getting error for import data from sheet in appmaker,,102,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46275169"", ""46275169"")",UserPicker changes not registered,,123,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| ]d,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46277360"", ""46277360"")",Can I set up a web form that will populate an opportunity in my salesforce,,543,Tutorial [How to do this ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46289453"", ""46289453"")",I am trying to create my first power apps application with 2 sql server connected tables,,183,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46295367"", ""46295367"")",Google App maker drive picker folders,1.0,468,UI customization [Design flexibility|  UI Overflow| Show/Hide Component|],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46297894"", ""46297894"")",Google App maker mobile and browser compatibility,,642,Browser compatibility,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46303370"", ""46303370"")",How to use if condition in powerapp for populating dropdown which depends on selection of a control,,2706,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46314967"", ""46314967"")",Powerapps : how to use submit button to store values of form controls into excel online,,1805,Tutorial [How to do this ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46321865"", ""46321865"")",Google App maker User picker,,783,UI customization [Design flexibility|  UI Overflow| Show/Hide Component|],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46330301"", ""46330301"")",How to extra data from the app or file using google appmaker,,174,Queries on Platform [plaform comparision | platform features],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46336305"", ""46336305"")",Create/authenticate a connector on a button click?,,90,Session/Authentication [social auth | oaut2 | jtoken],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46340789"", ""46340789"")",The custom connector property 'capabilities' cannot be updated - PowerApps,1.0,79,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46342043"", ""46342043"")",Google App maker Drive files collaboration,1.0,439,,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46348449"", ""46348449"")",Issues with losing all documents when going to deployment url,,64,Deployment Issues [ Local Development],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46362311"", ""46362311"")","How to handle special character (e.g : '&', '-' etc) in zoho api searchRecords?",,462,General programming query [JSON to CSV/excel],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46369742"", ""46369742"")",Losing data after deployment - clarification,,46,Application accessibility,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46378576"", ""46378576"")",Connect server script to page to add new data to spreadsheet,,102,General query [HTTP error header message  explanation | Feature usage query | Learning curve],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46382002"", ""46382002"")","Is there a way to close the browser using googlescript or javascript, by just clicking a button for it?",,105,Tutorial [How to do this ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46387200"", ""46387200"")",How to pass a value from one page to another with onclick event in AppMaker,,532,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46417978"", ""46417978"")","Zoho API file upload error ""Unable to process your request. Please verify whether you have provided proper file.""",,387,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| ],,,,
"=HYPERLINK(""https://stackoverflow.com/q/46421271"", ""46421271"")",Using Salesforce Data Import Wizard to Import Contacts and Convert Leads,,982,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,,,,
"=HYPERLINK(""https://stackoverflow.com/q/46422037"", ""46422037"")",Microsoft Powerapps - How to connect to different datasource in one form,,1803,Data binding,,,,
