Question_id,ViewCount,Challenge_Id,SDLC,ChallengeLabelModGias,Topic_Label,Topic_Id,ChallengeLabelModAlamin,Challenge_Label,Topic_Category,CreationDate
54192453,164,9,Development,Feature,Client Server Comm & IO,11,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Adoption,2019-01-15 03:48:52.223
54475094,164,15,Development,Documentation,Data Storage & Migration,0,,Documentation [incorrent| incomplete| ambiguous| Ambiguous sample code integration],Database,2019-02-01 07:49:44.727
54548490,164,0,Development,Documentation,Access Control & Security,2,,Tutorial [How to do this ],Adoption,2019-02-06 07:23:36.130
55574590,164,2,Development,Feature,SQL CRUD,3,,General programming query [JSON to CSV/excel],Database,2019-04-08 13:27:18.157
46738962,165,2,Development,Feature,External API & Email Config,7,,General programming query [JSON to CSV/excel],Integration,2017-10-13 22:43:22.890
54554531,165,4,Planning and Design,Feature,Cloud and On-Prem Conf,9,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2019-02-06 13:15:16.253
55212167,166,5,Development,Feature,Dynamic Event Handling,12,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Customization,2019-03-17 21:36:19.977
54760591,167,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2019-02-19 07:13:00.627
43906526,168,16,Development,Authorization,External Web Req Processing,6,,Session/Authentication [social auth | oaut2 | jtoken],Integration,2017-05-11 04:25:29.110
47749485,168,15,Development,Documentation,SQL CRUD,3,,Documentation [incorrent| incomplete| ambiguous| Ambiguous sample code integration],Database,2017-12-11 09:12:39.627
47749485,168,9,Development,Feature,SQL CRUD,3,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2017-12-11 09:12:39.627
55476156,169,3,Development,Feature,Dynamic Form Controller,1,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2019-04-02 13:34:39.627
46514457,171,14,Deployment,Deployment,Client Server Comm & IO,11,,Deployment Issues [ Local Development],Adoption,2017-10-01 16:33:13.937
55026722,171,18,Development,Feature,Entity Relationship Management,4,,Data migration [export | import],Database,2019-03-06 15:31:36.797
41749324,172,7,Development,Feature,Dynamic Form Controller,1,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2017-01-19 18:40:03.057
44078721,172,3,Development,Feature,Entity Relationship Management,4,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Database,2017-05-19 20:45:03.733
41945601,174,1,Development,Testing/Debugging,Dynamic Content Display,10,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2017-01-30 21:20:39.270
46330301,174,0,Development,Documentation,Cloud and On-Prem Conf,9,,Tutorial [How to do this ],Adoption,2017-09-20 19:26:32.973
46330301,174,4,Development,Feature,Cloud and On-Prem Conf,9,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Adoption,2017-09-20 19:26:32.973
46669690,174,20,Testing,Testing/Debugging,Cloud and On-Prem Conf,9,,Testing [Test failed| Test coverage| Third party functional testing suite|],Adoption,2017-10-10 14:47:40.163
55749828,174,5,Development,Feature,Client Server Comm & IO,11,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Adoption,2019-04-18 15:59:55.117
54223484,175,4,Requirement,Feature,SQL CRUD,3,,Queries on Platform [plaform comparision | platform features | Community support | Reusability Scalability performance],Database,2019-01-16 18:50:38.583
53937189,176,9,Development,Feature,SQL CRUD,3,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Database,2018-12-26 21:09:37.987
54574451,179,0,Development,Documentation,UI Adaptation,5,,Tutorial [How to do this ],Customization,2019-02-07 13:27:39.137
54577431,179,18,Planning and Design,Feature,Dynamic Content Binding,8,,Data migration [export | import],Customization,2019-02-07 16:04:26.567
48091397,181,1,Development,Testing/Debugging,Dynamic Form Controller,1,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Customization,2018-01-04 08:31:52.857
54363950,181,1,Development,Testing/Debugging,Access Control & Security,2,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2019-01-25 11:00:04.027
42379606,182,3,Development,Feature,UI Adaptation,5,,Application Customization [QR code | Automatic value| Show/Hide Component| Pagination | Automatic Email | Embedding | pagination ],Customization,2017-02-21 22:58:18.820
54478438,182,7,Development,Feature,UI Adaptation,5,,UI customization [Design flexibility| UI Overflow| Show/Hide Component| Template],Customization,2019-02-01 11:18:42.933
46289453,183,9,Development,Feature,UI Adaptation,5,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Customization,2017-09-18 23:15:23.053
51381376,184,10,Planning and Design,Feature,Dynamic Content Binding,8,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Customization,2018-07-17 12:26:51.850
55072078,184,12,Maintenance,Authentication,Access Control & Security,2,,Access control [Application accessibility| Permission],Adoption,2019-03-08 22:49:22.947
46193704,185,0,Development,Documentation,Dynamic Event Handling,12,,Tutorial [How to do this ],Customization,2017-09-13 09:25:56.727
54045187,187,8,Development,Feature,SQL CRUD,3,,Data binding,Database,2019-01-04 19:52:12.940
53884595,188,0,Maintenance,Documentation,Dynamic Content Binding,8,,Tutorial [How to do this ],Customization,2018-12-21 12:09:36.780
54291428,189,0,Development,Documentation,Dynamic Content Binding,8,,Tutorial [How to do this ],Customization,2019-01-21 13:51:27.707
43764771,190,1,Development,Testing/Debugging,SQL CRUD,3,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Database,2017-05-03 15:51:21.433
46077840,190,8,Development,Feature,SQL CRUD,3,,Data binding,Database,2017-09-06 14:27:32.833
42170805,191,0,Development,Documentation,SQL CRUD,3,,Tutorial [How to do this ],Database,2017-02-11 00:29:11.457
54920348,191,5,Development,Feature,Access Control & Security,2,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Adoption,2019-02-28 07:17:40.373
54829314,192,1,Development,Testing/Debugging,Client Server Comm & IO,11,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2019-02-22 14:31:26.517
43241155,196,11,Development,Testing/Debugging,Dynamic Form Controller,1,,Platform issues [platform limitaion | not working as expected],Customization,2017-04-05 20:37:05.830
44073502,197,11,Development,Testing/Debugging,Dynamic Content Display,10,,Platform issues [platform limitaion | not working as expected],Customization,2017-05-19 15:10:41.113
43937563,199,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2017-05-12 12:15:47.753
46767048,199,10,Development,Feature,Entity Relationship Management,4,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2017-10-16 09:30:19.760
42938295,203,8,Development,Feature,Entity Relationship Management,4,,Data binding,Database,2017-03-21 21:18:24.433
46739891,206,10,Development,Feature,Entity Relationship Management,4,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2017-10-14 01:17:36.043
54316826,207,10,Development,Feature,Entity Relationship Management,4,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2019-01-22 21:39:01.493
46732318,210,12,Maintenance,Authentication,Access Control & Security,2,,Access control [Application accessibility| Permission],Adoption,2017-10-13 14:33:54.383
55514820,212,17,Development,Feature,External API & Email Config,7,,Email and DNS configuration [SMTP Authentication| email not working | DNS Integration],Integration,2019-04-04 11:27:21.620
41984603,213,9,Development,Feature,Client Server Comm & IO,11,,Database CRUD [Complex Database query| DB query for M:M data model| DB query unexpected| ],Adoption,2017-02-01 16:19:34.993
46226398,213,1,Development,Testing/Debugging,Client Server Comm & IO,11,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Adoption,2017-09-14 18:54:30.020
46976184,213,0,Development,Documentation,Access Control & Security,2,,Tutorial [How to do this ],Adoption,2017-10-27 13:26:47.873
51308896,213,11,Development,Testing/Debugging,Client Server Comm & IO,11,,Platform issues [platform limitaion | not working as expected],Adoption,2018-07-12 15:00:08.090
42756855,214,5,Development,Feature,Entity Relationship Management,4,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Database,2017-03-13 04:52:02.873
55505857,214,0,Development,Documentation,Data Storage & Migration,0,,Tutorial [How to do this ],Database,2019-04-03 23:45:12.027
55505857,214,1,Development,Testing/Debugging,Data Storage & Migration,0,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Database,2019-04-03 23:45:12.027
42503229,215,0,Development,Documentation,Dynamic Form Controller,1,,Tutorial [How to do this ],Customization,2017-02-28 08:03:06.350
46681967,215,5,Development,Feature,External Web Req Processing,6,,API Integration [Updating Integrated API versions | API unexpected response | Connecting external services | Ambiguous sample code integration],Integration,2017-10-11 07:11:50.523
54446152,218,0,Development,Documentation,Data Storage & Migration,0,,Tutorial [How to do this ],Database,2019-01-30 17:22:46.437
54526634,218,0,Development,Documentation,Dynamic Content Display,10,,Tutorial [How to do this ],Customization,2019-02-05 01:23:07.803
54935102,219,10,Development,Feature,Dynamic Content Display,10,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Customization,2019-02-28 22:13:54.527
47820479,220,2,Development,Feature,External Web Req Processing,6,,General programming query [JSON to CSV/excel],Integration,2017-12-14 19:06:42.900
48054534,220,10,Planning and Design,Feature,SQL CRUD,3,,Database [connection| sclability| model design| Export/import data| Database design| DB scalability| DB Admin Authorization|,Database,2018-01-02 01:08:43.827
51364575,220,8,Development,Feature,Entity Relationship Management,4,,Data binding,Database,2018-07-16 14:50:44.427
47305630,221,1,Development,Testing/Debugging,Data Storage & Migration,0,,Debugging Error/crash [why this does not work| Application Code change not executed| Broken UI| Functionalities not working| boken UI| Embedding | ],Database,2017-11-15 10:58:11.367
